Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	tree_length
9072	-413.2701	-426.4962	13.2261	0.0129998	0.243236	0.756764	0.987	0.2800664	0.162929	0.0232388	0.0566172	0.00899729	0.00227121	0.0136339	0.0183264	0.163157	0.00118122	0.0630479	0.067936	0.110537	0.0778173	0.077317	0.0768321	0.768865	0.122026	0.00148607	0.107623	0.248028	0.506637	0.808855	1.23632	1.9738	4.0318	1.008111	0.17636	0.0251547	0.0612847	0.00973902	0.00245845	0.0147579	0.0198373	0.176607	0.0012786	0.0682456	0.0735367	0.11965	0.0842326	0.083691	0.0831661	0.9238387
9108	-415.6614	-428.8174	13.15599	0.00257246	0.184866	0.815134	0.997428	0.180394	0.0952214	0.00421628	0.0648579	0.0126641	0.00453048	0.00935553	0.00258844	0.058792	0.00433892	0.0131481	0.0737765	0.0558938	0.0381289	0.0229006	0.0287475	0.735206	0.180776	0.0239305	0.0600874	0.171267	0.422922	0.76454	1.30798	2.3645	5.83885	1.27588	0.194663	0.00861943	0.13259	0.0258894	0.00926175	0.0191257	0.00529159	0.12019	0.00887013	0.0268789	0.150823	0.114265	0.0779476	0.0468161	0.0587691	0.4891603
9144	-412.9841	-425.8497	12.86559	0.0199274	0.263166	0.736834	0.980073	0.3264866	0.187124	0.0234195	0.0704329	0.000374493	0.00712531	0.00796837	0.00792631	0.132518	0.00556235	0.058473	0.104295	0.187383	0.0539105	0.109983	0.122064	0.719295	0.17311	0.0248311	0.0827638	0.191917	0.447067	0.777898	1.28552	2.2368	5.21059	1.193564	0.173494	0.0217137	0.0653027	0.000347216	0.00660632	0.00738797	0.00734898	0.122866	0.0051572	0.0542139	0.0966986	0.173734	0.0499837	0.101972	0.113173	1.07856
9180	-414.6828	-427.5592	12.87634	0.0224365	0.269086	0.730914	0.977564	0.3420962	0.0655816	0.01629	0.0685421	0.000308566	0.0026645	0.0089921	0.0134148	0.124648	0.0187851	0.0101964	0.0941434	0.106609	0.0486518	0.083673	0.0344637	0.772076	0.0543005	0.0274927	0.146131	0.125666	0.363652	0.72936	1.37106	2.74988	7.9576	1.499737	0.0940962	0.0233728	0.0983439	0.000442729	0.00382301	0.0129018	0.0192476	0.178844	0.0269528	0.0146298	0.135076	0.152962	0.0698054	0.120054	0.0494483	0.6969635
9216	-416.6971	-428.9821	12.28503	0.0312724	0.286592	0.713408	0.968728	0.3944695	0.371823	0.135133	0.039417	0.00108121	0.0169775	0.00790766	0.00128395	0.239118	0.0179061	0.0226545	0.171904	0.323551	0.0755842	0.0957294	0.0977327	0.912137	0.0339768	0.0403805	0.0135055	0.233302	0.491736	0.801357	1.24788	2.03361	4.28629	1.052371	0.229832	0.0835288	0.0243645	0.00066832	0.0104942	0.0048879	0.000793636	0.147804	0.0110681	0.0140032	0.106257	0.199994	0.0467203	0.0591725	0.0604107	1.617804
9252	-412.0548	-425.3068	13.25205	0.00342925	0.1935	0.8065	0.996571	0.1927284	0.0681862	0.0228261	0.0626573	0.00205798	0.00712283	0.0160813	0.00834384	0.0900056	0.0252792	0.0223703	0.135171	0.18418	0.0278274	0.0315814	0.0594214	0.31539	0.629565	0.00679321	0.0482521	0.221174	0.479098	0.794874	1.25806	2.08725	4.52134	1.090972	0.0893528	0.0299119	0.0821075	0.00269682	0.00933392	0.0210733	0.010934	0.117945	0.0331265	0.0293145	0.177132	0.241354	0.0364657	0.041385	0.0778672	0.7631123
9288	-414.3988	-426.8659	12.46716	3.17206e-05	0.106459	0.893541	0.999968	0.0896663	0.0495588	0.0020338	0.0138605	0.00309589	0.00333099	0.0026398	0.00600864	0.04745	0.0110926	0.00568843	0.0331564	0.0618217	0.0108169	0.0121568	0.0263925	0.404163	0.512332	0.0533618	0.0301434	0.126753	0.365182	0.730317	1.36927	2.73836	7.88938	1.493512	0.171422	0.00703486	0.047943	0.0107086	0.0115218	0.00913099	0.0207837	0.164128	0.0383691	0.0196761	0.114687	0.213839	0.0374153	0.0420499	0.0912906	0.2891036
9324	-418.9187	-431.3511	12.4324	2.47867e-05	0.103886	0.896114	0.999975	0.08714408	0.0923685	0.0251642	0.0837828	0.0130581	0.00048615	0.00351047	0.0315319	0.101819	0.027278	0.056384	0.212497	0.0301715	0.0302581	0.0263978	0.0657962	0.188175	0.701061	0.0475434	0.0632209	0.12522	0.363023	0.728966	1.37181	2.75465	7.98592	1.502306	0.115388	0.0314354	0.104663	0.0163124	0.000607305	0.00438532	0.03939	0.127194	0.034076	0.0704356	0.265454	0.0376906	0.0377988	0.0329765	0.0821934	0.800504
9360	-416.2557	-429.3358	13.08011	9.7759e-05	0.119905	0.880095	0.999902	0.1032138	0.0907964	0.0265105	0.0698086	0.044907	0.00911249	0.00439782	0.00896189	0.049784	0.0413565	0.0382019	0.176098	0.0490031	0.0544994	0.0136204	0.0918816	0.136805	0.650606	0.0145087	0.198081	0.251834	0.510413	0.810731	1.23345	1.9592	3.97088	0.9971026	0.11808	0.0344767	0.0907855	0.0584012	0.0118507	0.00571933	0.0116549	0.0647437	0.0537838	0.0496813	0.229014	0.0637281	0.070876	0.0177133	0.119491	0.7689395
9396	-416.1527	-428.5655	12.41286	0.0921962	0.353415	0.646585	0.907804	0.7577168	0.116914	0.0611652	0.0886796	0.0412574	0.00957736	0.0164688	0.00593868	0.18024	0.0435398	0.24558	0.263306	0.0749317	0.0616955	0.156742	0.0504269	0.769816	0.0747853	0.154462	0.000936867	0.318566	0.572412	0.840252	1.19012	1.74699	3.13907	0.8271371	0.0825394	0.0431817	0.0626064	0.029127	0.00676147	0.0116267	0.00419261	0.127246	0.0307384	0.173376	0.18589	0.0529006	0.0435561	0.110657	0.0356006	1.416462
9432	-417.2913	-428.6338	11.34251	0.207178	0.413888	0.586112	0.792821	1.952978	0.131204	0.0056363	0.0334789	0.0071455	0.00258634	0.00931694	0.0115615	0.0633157	0.0682555	0.0521123	0.215564	0.0292515	0.0682882	0.0202416	0.109454	0.776753	0.0555018	0.0713378	0.096407	0.133364	0.374351	0.735988	1.35872	2.67129	7.4983	1.456749	0.158571	0.00681195	0.0404621	0.00863596	0.00312582	0.0112603	0.0139731	0.0765225	0.0824927	0.0629822	0.260528	0.035353	0.0825323	0.0244638	0.132285	0.8274128
9468	-415.8421	-427.0867	11.24454	0.185733	0.405106	0.594895	0.814266	1.635354	0.211069	0.00391577	0.0494585	0.026912	0.00166421	0.0325186	0.0088083	0.295085	0.129923	0.126629	0.403585	0.101079	0.149415	0.0350415	0.251609	0.766131	0.0701749	0.125514	0.0381807	0.435985	0.667067	0.881341	1.13463	1.4991	2.29366	0.6002538	0.115546	0.00214362	0.0270751	0.0147325	0.000911042	0.0178017	0.00482194	0.161539	0.0711241	0.0693208	0.220935	0.0553341	0.0817942	0.0191828	0.137738	1.826713
9504	-417.4228	-430.1255	12.70274	0.0312695	0.286587	0.713413	0.96873	0.3944528	0.0755687	0.0459993	0.0839778	0.0508817	0.00881879	0.00256574	0.0135825	0.0563848	0.00552432	0.116447	0.197528	0.0218823	0.0718823	0.0482972	0.0475605	0.833957	0.139983	0.0109029	0.0151572	0.120642	0.356488	0.724847	1.3796	2.80515	8.28899	1.529238	0.0892297	0.0543149	0.0991589	0.0600799	0.010413	0.00302956	0.0160378	0.0665777	0.00652299	0.137497	0.233237	0.0258381	0.0848768	0.0570281	0.0561583	0.8469011
9540	-413.7647	-426.5157	12.75106	0.0242629	0.273088	0.726912	0.975737	0.353202	0.121441	0.0245787	0.023086	0.00772054	0.00394748	0.00707007	0.00588057	0.14257	0.0331407	0.0596115	0.249838	0.0931604	0.125556	0.0389721	0.118792	0.687006	0.286914	0.022288	0.00379194	0.162103	0.41173	0.75817	1.31897	2.42877	6.16892	1.315641	0.11507	0.0232893	0.0218749	0.00731551	0.00374039	0.00669917	0.00557207	0.135091	0.0314021	0.0564843	0.236731	0.0882731	0.118969	0.0369276	0.112561	1.055365
9576	-420.082	-433.4229	13.3409	0.0136423	0.24538	0.75462	0.986358	0.2846619	0.0531627	0.0611115	0.0488541	0.0642628	0.011696	0.00403605	0.000670452	0.0559737	0.0107404	0.0366758	0.185301	0.0030352	0.0421853	0.00767549	0.0757535	0.652217	0.0888333	0.0111515	0.247798	0.223694	0.481753	0.796246	1.25589	2.07575	4.4704	1.08278	0.0804113	0.0924343	0.0738944	0.0972007	0.0176908	0.00610473	0.00101409	0.0846631	0.0162455	0.0554741	0.280278	0.0045909	0.0638075	0.0116096	0.114581	0.6611346
9612	-414.2242	-427.1025	12.87828	5.0212e-05	0.111585	0.888415	0.99995	0.09475744	0.138514	0.000574371	0.101424	0.0225409	0.00191828	0.00342583	0.0158007	0.130765	0.0940457	0.0246216	0.211029	0.0214092	0.0717813	0.0235707	0.0997366	0.336799	0.517828	0.0687323	0.0766408	0.257929	0.516401	0.813687	1.22897	1.93648	3.87703	0.9798085	0.144111	0.000597583	0.105523	0.0234519	0.0019958	0.00356428	0.0164393	0.13605	0.0978464	0.0256167	0.219557	0.0222745	0.0746822	0.0245232	0.103767	0.9611565
9648	-423.4504	-435.2433	11.79284	0.147408	0.387237	0.612763	0.852591	1.199507	0.0279451	0.0010769	0.00813578	0.0023555	0.00351971	0.000479634	0.00577741	0.0419767	0.024108	0.0271177	0.0701436	0.00842882	0.012942	0.0137869	0.0282647	0.646979	0.185184	0.0363715	0.131465	0.102199	0.328779	0.706778	1.41487	3.04156	9.78486	1.649202	0.101229	0.00390097	0.0294712	0.00853263	0.0127499	0.00173744	0.0209282	0.152057	0.0873294	0.0982317	0.25409	0.0305327	0.0468813	0.049942	0.102387	0.2760584
9684	-414.7805	-427.8066	13.02602	0.0380339	0.297566	0.702433	0.961966	0.4331272	0.0543887	0.0124403	0.0805753	0.00496596	0.0157429	0.00206122	0.00376331	0.0960056	0.0854603	0.00357159	0.143146	0.0257296	0.0729594	0.0500071	0.0995638	0.82327	0.0958597	0.0272003	0.0536698	0.178902	0.432015	0.769631	1.29932	2.31473	5.58964	1.24434	0.0724815	0.0165787	0.107379	0.00661792	0.0209799	0.0027469	0.0050152	0.127942	0.113889	0.0047597	0.190764	0.0342888	0.0972298	0.0666422	0.132684	0.7503813
9720	-410.7872	-423.4903	12.70309	0.0516341	0.315695	0.684305	0.948366	0.5101994	0.0969904	0.0224762	0.0675654	0.000455133	0.00366352	0.00607141	0.00820649	0.0512914	0.060741	0.0332738	0.0190763	0.133845	0.0675578	0.0713581	0.0496883	0.916391	0.0103024	0.0398587	0.033448	0.120734	0.35662	0.724931	1.37944	2.8041	8.28267	1.528688	0.140107	0.0324679	0.0976011	0.000657459	0.00529212	0.00877041	0.0118546	0.0740926	0.0877429	0.0480654	0.0275566	0.193345	0.0975902	0.10308	0.0717768	0.6922604
9756	-427.2062	-439.264	12.05781	0.110992	0.366422	0.633578	0.889008	0.8903907	0.042361	0.0924236	0.106002	2.59412e-05	0.00992043	0.00604481	0.00243431	0.00890834	0.0182686	0.0155462	0.0243601	0.093759	0.00809438	0.0245059	0.0513793	0.783774	0.0211946	0.0143714	0.18066	0.0789939	0.28997	0.679617	1.47142	3.44863	12.6592	1.835427	0.084044	0.183368	0.210307	5.14671e-05	0.0196821	0.0119929	0.00482964	0.0176741	0.0362448	0.0308436	0.0483302	0.186017	0.0160592	0.0486195	0.101936	0.504034
9792	-420.7833	-433.2866	12.50328	0.0711127	0.335978	0.664022	0.928887	0.6240668	0.136632	0.023734	0.161853	0.0278066	0.00586562	0.00308488	0.00797614	0.0504722	0.0559157	0.0130132	0.0247168	0.146054	0.0385974	0.083097	0.0194279	0.748289	0.052801	0.0276686	0.171242	0.118687	0.353658	0.723047	1.38304	2.82759	8.42553	1.541052	0.171165	0.0297326	0.202761	0.0348346	0.00734813	0.00386457	0.00999207	0.0632288	0.0700482	0.0163022	0.0309638	0.182969	0.0483527	0.104099	0.0243382	0.7982467
9828	-412.6964	-424.2823	11.5859	1.19554e-08	0.0587852	0.941215	1	0.0460616	0.045494	0.0210636	0.0233953	0.00387918	0.000583916	0.00328965	0.00422652	0.0260333	0.0100369	0.0309016	0.0323775	0.0644182	0.00684207	0.0151294	0.0307778	0.518739	0.314598	0.0455962	0.121067	0.0883862	0.306301	0.691334	1.44648	3.26476	11.314	1.754194	0.142861	0.0661444	0.0734664	0.0121815	0.00183363	0.0103302	0.0132722	0.0817504	0.0315179	0.0970379	0.101673	0.202287	0.0214856	0.0475096	0.0966491	0.3184488
9864	-412.1345	-424.0772	11.94265	9.66177e-09	0.0580703	0.94193	1	0.04545392	0.102858	0.0114504	0.0447384	0.00366767	0.0077931	0.0092097	0.00360834	0.0582211	0.0235308	0.0169487	0.062956	0.0822268	0.016631	0.0239297	0.0312928	0.16751	0.643262	0.0512182	0.13801	0.131107	0.371248	0.73408	1.36225	2.69361	7.62733	1.469087	0.206103	0.0229438	0.0896448	0.00734912	0.0156155	0.018454	0.00723024	0.116661	0.0471501	0.0339611	0.126149	0.164762	0.0333245	0.0479493	0.0627031	0.4990627
9900	-415.4707	-428.4977	13.027	0.00250253	0.184071	0.815929	0.997498	0.1792909	0.0395684	0.0165908	0.0626317	0.00626779	0.000599975	0.00680733	0.000897531	0.0363582	0.0212002	0.0101648	0.0872223	0.0853693	0.017592	0.0127167	0.0250097	0.00510015	0.664578	0.0314128	0.298909	0.145764	0.39094	0.746012	1.34046	2.55794	6.86042	1.392463	0.0922347	0.0386735	0.145996	0.0146103	0.00139855	0.015868	0.00209216	0.0847518	0.0494182	0.0236943	0.203317	0.198997	0.0410072	0.0296429	0.0582982	0.4289969
9936	-423.9323	-436.4732	12.54083	0.0662353	0.33136	0.668639	0.933765	0.5948856	0.0912833	0.0381264	0.0389599	0.000170974	0.0041887	0.00765359	0.0165829	0.0119846	0.0452559	0.0051898	0.0186116	0.0531459	0.0330901	0.0549779	0.0117488	0.739311	0.0613845	0.0105261	0.188779	0.101751	0.328076	0.706306	1.41582	3.04807	9.8279	1.652375	0.211809	0.0884665	0.0904004	0.000396719	0.00971923	0.017759	0.0384781	0.0278084	0.105009	0.0120421	0.0431854	0.123317	0.0767803	0.127568	0.0272614	0.4309704
9972	-423.5933	-434.6744	11.0811	0.139841	0.383282	0.616718	0.860159	1.128396	0.00850972	0.0118599	0.0090488	4.2472e-05	0.000729953	0.000908661	0.000413944	0.0141252	0.042266	0.00480672	0.00269516	0.0254601	0.0148674	0.0143176	0.00138377	0.870801	0.00860881	0.0386327	0.0819577	0.0565159	0.246281	0.645859	1.54833	4.06041	17.6941	2.077545	0.0561938	0.0783165	0.0597536	0.000280463	0.00482023	0.00600033	0.00273347	0.0932753	0.279103	0.0317411	0.0177975	0.168125	0.0981766	0.0945457	0.00913772	0.1514353
10008	-418.0959	-430.4857	12.38989	0.0129348	0.243015	0.756985	0.987065	0.2795974	0.0141138	0.0489518	0.0132913	0.0191081	0.00126605	0.00357137	0.00254826	0.0560753	0.0186883	0.0250954	0.012933	0.0535447	0.0110857	0.0250089	0.00464367	0.87475	0.021975	0.0257551	0.0775196	0.0646715	0.263016	0.659242	1.51689	3.80205	15.4628	1.980077	0.0455392	0.157947	0.0428853	0.0616539	0.004085	0.0115233	0.00822217	0.180932	0.0602993	0.0809723	0.0417294	0.172766	0.0357689	0.0806932	0.0149832	0.3099256
10044	-412.0323	-423.6145	11.58219	0.01807	0.25841	0.74159	0.98193	0.3146011	0.021943	0.0149508	0.00726004	0.00974504	5.99017e-05	0.0017093	0.000553297	0.0117826	0.000532843	0.0025325	0.0086183	0.0304035	0.00458537	0.0182	0.00325725	0.919565	0.00331285	0.0129506	0.0641714	0.0416304	0.21217	0.616506	1.62204	4.71321	24.0209	2.298581	0.161187	0.109824	0.0533303	0.0715843	0.000440021	0.0125561	0.00406436	0.0865514	0.00391412	0.018603	0.0633076	0.223336	0.0336829	0.133692	0.0239268	0.1361337
10080	-423.1872	-434.8891	11.70194	0.108981	0.365119	0.634881	0.891018	0.8754635	0.00771481	0.00630078	0.0186909	0.010122	0.00152562	0.00579442	0.000105168	0.0341451	0.0228397	0.0167483	0.00461359	0.0513025	0.0151352	0.0393124	0.007495	0.896055	0.0141382	0.0127093	0.077097	0.0632009	0.260082	0.656939	1.52221	3.84495	15.8225	1.996708	0.0318997	0.0260529	0.0772844	0.0418532	0.00630826	0.0239592	0.000434854	0.141186	0.0944391	0.0692522	0.0190766	0.212129	0.062582	0.162552	0.0309908	0.2418455
10116	-413.0074	-425.5725	12.56506	0.101513	0.360105	0.639895	0.898487	0.821626	0.172593	0.00726207	0.109554	0.0294543	0.00961311	0.00972102	0.0034187	0.0985423	0.000271516	0.0351072	0.0757424	0.213711	0.0851951	0.202146	0.0307005	0.864489	0.0448445	0.0832824	0.00738364	0.248643	0.507249	0.80916	1.23585	1.97142	4.02183	1.006322	0.159361	0.00670531	0.101155	0.0271961	0.0088761	0.00897575	0.0031566	0.0909874	0.000250699	0.0324156	0.0699355	0.197327	0.0786635	0.186648	0.0283468	1.083032
10152	-414.2656	-427.3226	13.05696	0.0605342	0.325606	0.674394	0.939466	0.5614075	0.0916535	0.0698052	0.0925967	0.0366561	0.00791521	0.00502224	0.00919784	0.0827509	0.0177787	0.0136728	0.0713166	0.11292	0.0239462	0.071611	0.0405028	0.946853	0.00202591	0.0178014	0.0333201	0.22181	0.47977	0.795222	1.25751	2.08433	4.50837	1.088894	0.122639	0.0934041	0.123901	0.0490483	0.0105911	0.0067201	0.0123073	0.110726	0.0237891	0.0182951	0.0954265	0.151095	0.0320417	0.0958204	0.0541956	0.747346
10188	-417.8475	-431.0835	13.23599	0.0447171	0.307015	0.692985	0.955283	0.4709556	0.138027	0.114899	0.151917	0.0130354	0.00592324	0.0104081	0.0120971	0.149472	0.0180803	0.0403325	0.0906811	0.0920797	0.043173	0.0338245	0.0451262	0.788874	0.0167881	0.0978586	0.0964791	0.318689	0.57252	0.840302	1.19005	1.74666	3.13785	0.8268574	0.143916	0.119802	0.158399	0.0135916	0.00617598	0.0108522	0.0126133	0.15585	0.0188518	0.0420535	0.0945505	0.0960088	0.0450152	0.0352678	0.0470518	0.959076
10224	-414.6575	-427.7254	13.06787	0.0427195	0.304313	0.695687	0.95728	0.4596578	0.0923075	0.0828546	0.0831705	0.105271	0.00805715	0.00900271	0.00391986	0.0391913	0.0259761	0.0764921	0.0966513	0.246916	0.0205891	0.0501935	0.0332545	0.811022	0.0662744	0.0447602	0.077943	0.253777	0.51233	0.81168	1.23201	1.95187	3.94047	0.9915445	0.0947865	0.0850797	0.0854041	0.108098	0.00827353	0.00924448	0.00402513	0.0402438	0.0266737	0.0785463	0.0992468	0.253547	0.021142	0.0515414	0.0341475	0.9738472
10260	-417.9946	-427.6779	9.683241	2.21465e-16	0.0287232	0.971398	0.999879	0.02155742	0.0344704	0.00872579	0.00732157	0.00024361	0.00424878	0.00138711	0.00102764	0.0168468	0.00689283	0.0168938	0.00558232	0.00897538	0.0426285	0.019204	0.00760098	0.834637	0.143773	0.00999373	0.0115963	0.0459151	0.222552	0.625764	1.59805	4.49333	21.7793	2.227748	0.189346	0.0479309	0.0402175	0.00133815	0.0233386	0.00761942	0.00564483	0.0925399	0.0378624	0.0927977	0.0306638	0.0493019	0.234159	0.105488	0.0417523	0.1820495
10296	-422.4219	-431.9556	9.533666	5.4692e-10	0.0498602	0.95014	1	0.03856515	0.0161795	0.0148005	0.00582835	0.000171444	0.00194201	0.000402151	0.001004	0.0124067	0.00242744	0.00292564	0.00970597	0.0212478	0.000114372	0.00258244	0.0108877	0.230447	0.3697	0.0360573	0.363796	0.0187381	0.143749	0.545994	1.83152	6.95658	53.3671	2.875786	0.157655	0.144218	0.0567922	0.00167057	0.0189232	0.00391861	0.0097831	0.120892	0.0236533	0.0285078	0.0945762	0.207041	0.00111445	0.0251637	0.106091	0.1026259
10332	-424.2832	-436.8899	12.60674	0.00024174	0.133251	0.866749	0.999758	0.1173252	0.0948856	0.0982739	0.0728868	0.0325714	0.00298288	0.0210783	0.0125861	0.0487044	0.120461	0.0183927	0.108962	0.147501	0.00478387	0.033628	0.0719503	0.360782	0.243223	0.0720732	0.323922	0.134312	0.375646	0.736782	1.35725	2.66208	7.44537	1.451628	0.106655	0.110464	0.0819276	0.0366115	0.00335287	0.0236929	0.0141473	0.0547456	0.135403	0.0206741	0.122477	0.165797	0.00537725	0.0377992	0.080875	0.8896489
10368	-428.5094	-441.0133	12.50388	0.158564	0.392782	0.607217	0.841436	1.312318	0.117119	0.0296661	0.102561	0.0767887	0.0269244	0.00859582	0.0568217	0.10696	0.0359575	0.145871	0.102363	0.0483502	0.205592	0.0443581	0.0602985	0.542061	0.0891175	0.268117	0.100704	0.506542	0.717696	0.901687	1.10903	1.39335	1.97417	0.4917937	0.100254	0.0253942	0.0877923	0.065731	0.0230473	0.007358	0.0486393	0.0915575	0.0307795	0.124865	0.0876222	0.0413877	0.175986	0.0379704	0.0516154	1.168227
10404	-420.7358	-433.4609	12.7251	0.0447053	0.307	0.693001	0.955295	0.4708888	0.111801	0.0947551	0.0818251	0.0665434	0.00132325	0.00419421	0.00972119	0.0468444	0.0682726	0.0136652	0.0469786	0.182367	0.0444216	0.0120287	0.0270691	0.783337	0.0649396	0.0200548	0.131668	0.131733	0.372112	0.734612	1.36126	2.68737	7.5911	1.465643	0.137718	0.116721	0.100793	0.0819691	0.00163	0.00516649	0.0119747	0.0577036	0.0840992	0.0168331	0.057869	0.224643	0.0547192	0.0148172	0.0333441	0.8118102
10440	-414.9984	-427.7861	12.78765	0.0155169	0.251234	0.748766	0.984483	0.2976664	0.147409	0.115385	0.086416	0.0890702	0.000685569	0.00831889	0.0144356	0.107412	0.0103698	0.0781405	0.0759613	0.29945	0.0341358	0.0402495	0.18822	0.864276	0.0512833	0.00828487	0.076156	0.238952	0.497508	0.80428	1.24335	2.01002	4.18495	1.035069	0.113771	0.0890546	0.0666965	0.068745	0.000529127	0.00642058	0.0111415	0.0829017	0.00800349	0.0603094	0.0586275	0.231118	0.0263463	0.0310649	0.14527	1.29566
10476	-418.8746	-431.3226	12.44797	6.63174e-05	0.114923	0.885077	0.999934	0.09812055	0.190115	0.0490921	0.104945	0.0414321	0.00642199	0.029251	0.0596455	0.154367	0.0128294	0.223479	0.0260999	0.0449255	0.231913	0.103534	0.0777231	0.384808	0.465846	0.0664854	0.0828605	0.254635	0.513174	0.812097	1.23138	1.94866	3.9272	0.9891047	0.140226	0.0362096	0.0774057	0.0305597	0.00473678	0.0215751	0.0439937	0.113859	0.00946281	0.164835	0.0192509	0.0331364	0.171056	0.0763652	0.0573275	1.355773
10512	-413.1264	-426.3296	13.20319	0.0258015	0.276285	0.723715	0.974199	0.3624218	0.159759	0.01313	0.0247136	0.0103168	0.00108647	0.0129111	0.00875915	0.107387	0.00939823	0.103295	0.00638335	0.0636478	0.17219	0.0382399	0.0416197	0.588685	0.341494	0.00408698	0.0657339	0.215305	0.472856	0.791628	1.26322	2.11481	4.64458	1.110418	0.206718	0.0169894	0.0319777	0.0133493	0.00140582	0.0167062	0.0113338	0.138952	0.0121607	0.133657	0.00825964	0.0823561	0.222802	0.0494799	0.0538532	0.7728367
10548	-419.0026	-431.5084	12.50584	2.86254e-05	0.105373	0.894627	0.999971	0.08859955	0.0904572	0.00574222	0.0206468	0.026667	0.00140647	0.0168093	0.0262158	0.0393116	0.0302202	0.0232021	0.0913617	0.0374116	0.200646	0.031247	0.0515238	0.0522961	0.493593	0.183623	0.270488	0.123492	0.36057	0.727426	1.37471	2.77339	8.09771	1.512358	0.130554	0.0082876	0.029799	0.0384878	0.00202991	0.0242605	0.0378366	0.0567373	0.0436161	0.033487	0.13186	0.0539952	0.289588	0.0450979	0.074363	0.6928691
10584	-412.7912	-424.6368	11.84563	0.0722871	0.337052	0.662948	0.927713	0.6311768	0.0428266	0.00798108	0.015471	0.00213719	0.000353124	0.00222734	0.00515281	0.024524	0.0197602	0.0387005	0.00164998	0.0113557	0.0622769	0.0194509	0.00974377	0.763823	0.102241	0.0758837	0.0580522	0.0509494	0.234136	0.635749	1.57295	4.27102	19.6273	2.152519	0.162461	0.030276	0.0586887	0.00810737	0.00133956	0.00844935	0.019547	0.093031	0.0749596	0.146809	0.00625914	0.0430776	0.236245	0.0737863	0.0369627	0.2636111
10620	-420.293	-432.9056	12.61259	0.0172862	0.256293	0.743707	0.982714	0.3094836	0.146946	0.000245843	0.294542	0.00990232	0.0190299	0.00572359	0.0347792	0.168044	0.0323766	0.0341643	0.126101	0.099679	0.342158	0.0918765	0.114664	0.80004	0.0418271	0.0321958	0.125938	0.281911	0.539285	0.824769	1.21246	1.85431	3.54721	0.9155229	0.0966603	0.000161714	0.193748	0.00651369	0.0125178	0.00376494	0.0228776	0.110539	0.0212971	0.0224731	0.0829486	0.0655683	0.22507	0.0604358	0.0754251	1.520232
10656	-416.6605	-428.6857	12.02519	0.0620654	0.327192	0.672808	0.937934	0.5703393	0.0244148	0.000534776	0.0104748	0.00239395	0.00050258	0.00119162	0.00670395	0.02489	0.0777953	0.0120737	0.0400269	0.0168709	0.0484894	0.00646092	0.0150678	0.862601	0.0132193	0.0463376	0.0778425	0.0566095	0.24648	0.646021	1.54794	4.05713	17.6649	2.076349	0.0848057	0.00185756	0.0363845	0.00831546	0.00174573	0.00413915	0.0232864	0.0864561	0.270224	0.0419385	0.139035	0.0586017	0.168429	0.0224422	0.0523386	0.2878915
10692	-410.8447	-423.7787	12.93394	0.0230397	0.270434	0.729566	0.97696	0.3457853	0.0752983	0.0193074	0.0186316	0.000228283	0.000799251	0.00454244	0.004339	0.0242652	0.0290072	0.0258371	0.0603835	0.0409197	0.0920512	0.0137874	0.0278378	0.762955	0.162957	0.0142343	0.0598541	0.126859	0.365332	0.73041	1.36909	2.73724	7.88276	1.492904	0.172215	0.044158	0.0426123	0.000522106	0.00182796	0.010389	0.00992372	0.0554969	0.0663423	0.0590919	0.138103	0.0935873	0.21053	0.0315331	0.0636678	0.4372355
10728	-415.0476	-427.238	12.19033	0.140466	0.383615	0.616385	0.859534	1.134112	0.12867	0.0572712	0.0738826	0.000215756	0.00809203	0.0174277	0.00918342	0.0420385	0.0388357	0.0553777	0.122383	0.070007	0.243417	0.0338605	0.0223765	0.687579	0.284737	0.0192412	0.00844279	0.183213	0.437061	0.772424	1.29463	2.28801	5.45813	1.227124	0.139398	0.0620464	0.0800428	0.000233746	0.00876674	0.0188808	0.00994912	0.0455436	0.0420738	0.059995	0.132587	0.075844	0.263713	0.0366837	0.0242422	0.9230385
