Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	tree_length
9756	-415.7818	-428.8074	13.02559	0.0256353	0.275947	0.724053	0.974365	0.3614314	0.122917	0.0570735	0.0659501	0.0239061	0.0125895	0.000760874	0.0150121	0.0561868	0.0533338	0.044944	0.0399384	0.0291245	0.149432	0.0530791	0.0513486	0.832305	0.0259408	0.00777944	0.133975	0.168703	0.419823	0.762788	1.31098	2.38196	5.92756	1.286783	0.158481	0.0735866	0.0850315	0.0308228	0.016232	0.000981019	0.0193555	0.0724433	0.068765	0.0579477	0.0514938	0.0375511	0.192667	0.0684365	0.0662053	0.775596
9792	-416.8116	-429.6641	12.85249	1.90213e-05	0.101253	0.898747	0.999981	0.08458484	0.233989	0.0922247	0.0206224	0.0210931	0.00769866	0.0158546	0.0146732	0.13049	0.0268421	0.168865	0.0519711	0.0389238	0.129509	0.0402623	0.000497002	0.162476	0.755862	0.0489058	0.0327564	0.29245	0.549025	0.829387	1.20571	1.82141	3.41939	0.8889858	0.235516	0.0928265	0.0207569	0.0212307	0.00774889	0.015958	0.0147689	0.131341	0.0270173	0.169967	0.0523103	0.0391778	0.130354	0.040525	0.000500245	0.9935167
9828	-419.2426	-431.84	12.59749	8.9678e-05	0.118763	0.881237	0.99991	0.1020379	0.322703	0.0690214	0.0682356	0.0681998	0.00433984	0.00261636	0.014305	0.0868214	0.0663762	0.155345	0.0861555	0.115357	0.125116	0.0806668	0.0398502	0.35917	0.586265	0.020784	0.0337812	0.276715	0.534414	0.822438	1.2159	1.87121	3.61382	0.9289744	0.247262	0.0528855	0.0522835	0.0522561	0.00332527	0.0020047	0.0109608	0.0665243	0.0508587	0.119028	0.066014	0.0883889	0.095866	0.0618085	0.030534	1.305109
9864	-412.409	-424.9143	12.5053	0.0204506	0.264445	0.735555	0.979549	0.32978	0.0449484	0.0148138	0.0406819	0.00186064	0.000230168	0.00263814	0.00359018	0.0248268	0.0088822	0.0964326	0.0239977	0.00289174	0.0603823	0.0185345	0.00993538	0.791292	0.0919919	0.0150287	0.101687	0.0735059	0.279964	0.672212	1.48763	3.57189	13.6044	1.887492	0.126741	0.0417707	0.114711	0.00524646	0.000649007	0.0074388	0.0101233	0.0700044	0.0250452	0.271912	0.0676666	0.00815387	0.170261	0.0522619	0.0280149	0.3546467
9900	-417.1618	-429.1805	12.01875	0.166923	0.396739	0.603261	0.833077	1.403808	0.0259298	0.00944	0.0337189	0.00992685	0.00695632	0.00255224	0.00686341	0.0507049	0.0441196	0.102274	0.0163616	0.0211898	0.0549199	0.0483941	0.0177791	0.952958	0.0277369	0.00526382	0.0140414	0.148849	0.394953	0.748393	1.3362	2.53195	6.71823	1.37732	0.0574774	0.0209252	0.0747431	0.0220044	0.0154197	0.00565743	0.0152138	0.112395	0.0977978	0.226706	0.036268	0.0469703	0.121738	0.107273	0.0394101	0.4511308
9936	-415.8354	-427.7378	11.90247	0.0116381	0.238416	0.761584	0.988362	0.2700458	0.0855819	0.0271498	0.00574918	0.00226831	0.000285805	0.000787794	0.000889069	0.0164322	0.0149043	0.0375541	0.00886706	0.00230843	0.0139454	0.0057851	0.010034	0.913637	0.0497663	0.0277031	0.00889368	0.0394637	0.20671	0.611513	1.63529	4.83769	25.3398	2.33723	0.368027	0.116752	0.0247232	0.00975439	0.00122904	0.00338774	0.00382326	0.0706631	0.064093	0.161494	0.038131	0.00992693	0.0599692	0.0248776	0.0431489	0.2325424
9972	-419.6441	-431.3145	11.67038	0.0357019	0.293965	0.706035	0.964298	0.419868	0.0541343	0.0148058	0.00652877	0.0163345	0.00142127	0.00429145	0.00276094	0.0148166	0.0158638	0.0113011	0.0447421	0.00585874	0.0180018	0.00593491	0.00776534	0.899263	0.00277431	0.0184958	0.0794672	0.0334357	0.190657	0.596283	1.67706	5.24501	29.9081	2.457082	0.241067	0.0659323	0.0290734	0.0727396	0.00632908	0.0191104	0.0122948	0.0659803	0.0706433	0.0503253	0.199242	0.0260897	0.0801644	0.0264289	0.03458	0.2245614
10008	-419.9995	-431.8336	11.83405	0.140071	0.383405	0.616595	0.859928	1.130501	0.102464	0.0418821	0.0555183	0.0204206	0.00271143	0.00836547	0.0088082	0.0434154	0.0455824	0.0451204	0.0178763	0.00955532	0.143732	0.00236164	0.0201068	0.900021	0.000247501	0.0335523	0.0661796	0.0816604	0.294703	0.683059	1.464	3.39324	12.2458	1.811422	0.18042	0.0737464	0.0977572	0.0359569	0.00477432	0.01473	0.0155096	0.0764462	0.0802619	0.0794485	0.0314768	0.0168251	0.253085	0.00415839	0.0354042	0.5679204
10044	-417.2099	-429.7631	12.55318	0.0879036	0.350146	0.649854	0.912096	0.7293645	0.079984	0.0635952	0.0330099	0.030611	0.00124741	0.00467038	0.000213763	0.0437134	0.0113243	0.00172851	0.0645616	0.0042216	0.0466669	0.0311305	0.0200276	0.76616	0.0915158	0.0733532	0.0689709	0.125687	0.363682	0.729379	1.37103	2.74966	7.95627	1.499616	0.183153	0.145625	0.0755883	0.0700951	0.00285641	0.0106946	0.000489488	0.100098	0.0259311	0.00395807	0.147838	0.00966691	0.106861	0.0712847	0.0458607	0.4367059
10080	-414.6572	-426.8361	12.17887	0.0266773	0.278041	0.72196	0.973323	0.3676228	0.0368874	0.0243232	0.00708253	0.00891388	0.0014927	0.00511504	2.92006e-05	0.0318585	0.00563213	0.0218168	0.0653346	0.00251028	0.0272459	0.0123443	0.00704358	0.864785	0.00760587	0.0616295	0.0659796	0.0576837	0.24875	0.647872	1.54352	4.02011	17.3359	2.062757	0.14318	0.0944113	0.0274911	0.0345996	0.00579399	0.0198542	0.000113343	0.12366	0.0218613	0.0846826	0.253599	0.00974374	0.105756	0.0479147	0.0273399	0.2576299
10116	-418.1727	-430.8735	12.70085	0.00117201	0.16428	0.83572	0.998828	0.1533152	0.0857022	0.0355023	0.0249811	0.070659	0.00667161	0.0282794	0.00552655	0.20435	0.0291895	0.0798642	0.392689	0.0414032	0.200766	0.0990308	0.0853993	0.766482	0.210612	0.0167627	0.00614406	0.278267	0.535874	0.823138	1.21486	1.86611	3.59367	0.9249312	0.0616557	0.025541	0.0179718	0.0508333	0.00479967	0.0203447	0.00397589	0.147013	0.0209994	0.0574557	0.282507	0.0297862	0.144435	0.0712444	0.0614377	1.390014
10152	-414.1394	-425.3694	11.22998	1.30646e-11	0.0420681	0.957932	1	0.03217602	0.237255	0.0456214	0.0740169	0.037505	0.0102163	0.00402769	0.0084031	0.165843	0.0502909	0.0499335	0.0702009	0.0642357	0.363415	0.0846529	0.113291	0.210174	0.600122	0.0930869	0.0966174	0.262582	0.520923	0.815903	1.22564	1.91967	3.80834	0.9668824	0.17206	0.0330852	0.0536779	0.027199	0.00740899	0.00292093	0.00609403	0.120271	0.0364716	0.0362124	0.0509105	0.0465844	0.263553	0.0613912	0.0821597	1.378908
10188	-414.2511	-426.6875	12.43639	0.00565121	0.210141	0.789859	0.994349	0.2184966	0.0357714	0.00578307	0.0246465	0.00262214	0.00257913	0.00113761	0.00206476	0.0123183	0.0102748	0.0229191	0.0148057	0.0222881	0.0684995	0.00922376	0.0414878	0.398141	0.0751101	0.00254829	0.524201	0.0739592	0.280805	0.672841	1.48624	3.56119	13.521	1.883046	0.129409	0.0209212	0.0891627	0.00948601	0.00933044	0.00411549	0.00746962	0.0445636	0.0371706	0.0829134	0.0535619	0.0806307	0.247808	0.0333684	0.150089	0.2764216
10224	-415.6581	-428.6051	12.94701	0.00982849	0.231316	0.768684	0.990172	0.2560065	0.0523563	0.0390478	0.0238073	0.020001	0.00520145	0.00580682	0.000681925	0.05964	0.0603377	0.0626759	0.0451681	0.0345213	0.0330268	0.0300253	0.0228741	0.83932	0.0506942	0.00136068	0.108626	0.121355	0.357514	0.725497	1.37837	2.79709	8.24028	1.524977	0.105734	0.0788571	0.0480789	0.040392	0.0105043	0.0117269	0.00137715	0.120443	0.121852	0.126574	0.091217	0.0697158	0.0666976	0.0606361	0.0461943	0.4951717
10260	-418.0516	-430.6704	12.61882	0.0690578	0.334064	0.665935	0.930942	0.6117062	0.10889	0.0228737	0.153143	0.0294197	0.0056096	0.0131233	0.00105347	0.237388	0.0461177	0.279828	0.18603	0.0292976	0.105714	0.11018	0.00752103	0.776843	0.0322562	0.170114	0.0207869	0.297005	0.553179	0.83134	1.20288	1.80773	3.36694	0.8778092	0.0814929	0.0171186	0.114612	0.0220176	0.00419821	0.00982147	0.000788418	0.177661	0.0345144	0.209422	0.139225	0.0219262	0.0791157	0.0824581	0.00562872	1.336189
10296	-409.6479	-421.2397	11.59173	1.13048e-09	0.051714	0.948286	1	0.04010631	0.222052	0.00290816	0.0667991	0.00101891	0.00257322	0.00371122	0.00171615	0.13473	0.0127133	0.160314	0.0488656	0.0229224	0.0501198	0.0655938	0.0450946	0.0278993	0.229791	0.0151004	0.72721	0.126133	0.364311	0.729772	1.37029	2.74491	7.92814	1.497055	0.263992	0.00345743	0.0794157	0.00121136	0.00305923	0.00441217	0.00204029	0.160177	0.0151145	0.190593	0.058095	0.0272518	0.0595861	0.0779827	0.0536117	0.8411325
10332	-412.0448	-424.4884	12.44356	1.14146e-06	0.0795722	0.920428	0.999999	0.06429977	0.094172	0.00970169	0.0343314	0.0024719	0.00192495	0.00642552	0.0170768	0.120434	0.0571365	0.165121	0.0566347	0.00698	0.0824159	0.0695629	0.0358448	0.0873512	0.68202	0.0210189	0.20961	0.176746	0.429467	0.768212	1.30172	2.32847	5.65785	1.25311	0.123872	0.0127615	0.045159	0.00325149	0.00253205	0.00845203	0.0224626	0.158416	0.0751565	0.217198	0.0744964	0.00918139	0.108409	0.0915019	0.0471496	0.760234
10368	-412.0249	-424.6352	12.61031	1.59511e-05	0.0995721	0.900428	0.999984	0.082962	0.0580099	0.0152698	0.0176021	0.00551064	0.00323858	0.00383062	0.000469563	0.0948207	0.0379356	0.164419	0.0333104	0.00351796	0.0384319	0.0681677	0.0193293	0.0767097	0.544818	0.0757907	0.302681	0.142546	0.386707	0.743482	1.34502	2.58594	7.01528	1.408603	0.102879	0.0270807	0.031217	0.009773	0.00574355	0.00679352	0.00083276	0.168163	0.067278	0.291593	0.0590753	0.00623903	0.0681581	0.120894	0.0342801	0.5638635
10404	-413.4361	-425.9438	12.50769	6.05024e-05	0.113801	0.886199	0.99994	0.09698606	0.178332	0.0226397	0.072554	0.0149305	0.000973506	0.0112401	0.0038891	0.0403095	0.0259887	0.103089	0.0175166	0.00584942	0.0309289	0.0547108	0.0276562	0.237494	0.570658	0.0440166	0.147831	0.107289	0.336666	0.712025	1.40445	2.9703	9.32061	1.614055	0.292057	0.0370772	0.118823	0.0244519	0.00159432	0.018408	0.00636922	0.0660153	0.042562	0.16883	0.0286872	0.00957966	0.0506527	0.0896004	0.0452928	0.6106084
10440	-423.3747	-436.5024	13.12764	0.00104904	0.161693	0.838307	0.998951	0.150115	0.176449	0.0802687	0.0211795	0.000538037	0.0036044	0.0105251	0.00946326	0.0690592	0.0659369	0.0749969	0.0246576	0.0405475	0.0889629	0.0765761	0.0228874	0.130495	0.843327	0.00985417	0.016324	0.205876	0.462641	0.786253	1.27186	2.1615	4.85728	1.142795	0.230456	0.104837	0.0276621	0.000702716	0.00470762	0.0137466	0.0123597	0.0901965	0.0861186	0.0979516	0.0322047	0.052958	0.116192	0.100014	0.0298927	0.7656527
10476	-415.3982	-427.3438	11.94559	4.24608e-10	0.0492441	0.950756	1	0.03805476	0.113611	0.0272706	0.072539	0.0222346	0.00032918	0.0151996	0.00531395	0.148887	0.0488434	0.00411977	0.140188	0.181016	0.0416018	0.111738	0.0290964	0.31633	0.321984	0.0718378	0.289848	0.26331	0.521627	0.816247	1.22512	1.91708	3.79781	0.9648808	0.118101	0.0283482	0.0754053	0.0231132	0.000342187	0.0158002	0.00552393	0.15477	0.0507734	0.00428256	0.145728	0.188168	0.0432456	0.116153	0.0302461	0.9619875
10512	-418.3687	-431.2694	12.90071	1.50662e-05	0.0990384	0.900962	0.999985	0.08244867	0.0765992	0.0603667	0.0238488	0.00736492	0.000731716	0.0223899	0.00983145	0.197461	0.0704437	0.180819	0.104927	0.180931	0.0864117	0.149756	0.0591985	0.00713823	0.136624	0.0403627	0.815875	0.4612	0.685611	0.888913	1.12497	1.45855	2.16826	0.5596002	0.0622211	0.0490356	0.0193723	0.00598248	0.000594369	0.0181872	0.00798603	0.160396	0.0572211	0.146878	0.0852319	0.146969	0.0701918	0.121646	0.0480866	1.23108
10548	-414.5237	-426.956	12.43231	1.19648e-05	0.0969376	0.903062	0.999988	0.08043652	0.0270365	0.0108917	0.00433115	0.00286749	0.00174168	0.00658706	0.00695356	0.0484659	0.0375397	0.03772	0.0217614	0.0998289	0.0400273	0.0620268	0.0329256	0.0618529	0.431134	0.0717993	0.435214	0.115411	0.348863	0.719974	1.38894	2.86645	8.66471	1.561293	0.0613482	0.0247143	0.00982778	0.00650661	0.00395204	0.0149467	0.0157783	0.109974	0.0851811	0.0855902	0.0493787	0.226521	0.0908256	0.140745	0.0747113	0.4407047
10584	-415.8293	-428.8829	13.05355	0.0243704	0.273316	0.726684	0.97563	0.3538497	0.0806231	0.0888799	0.0293011	0.0012925	0.00388306	0.0221055	0.00400017	0.135629	0.106858	0.048303	0.0928424	0.251493	0.0832837	0.082917	0.0267734	0.782569	0.0989942	0.0192728	0.0991639	0.247474	0.506084	0.80858	1.23674	1.97596	4.04083	1.00973	0.07619	0.0839929	0.02769	0.00122143	0.00366955	0.02089	0.00378022	0.128171	0.100982	0.0456471	0.0877375	0.237664	0.0787043	0.0783578	0.0253013	1.058184
10620	-416.6476	-429.3711	12.72355	0.0259858	0.276658	0.723342	0.974014	0.3635191	0.104139	0.0030321	0.0253953	0.000562499	0.00121016	0.0187619	0.00425563	0.0782412	0.0329304	0.0503702	0.00163686	0.0808262	0.0284426	0.0577076	0.00317949	0.7069	0.228733	0.0271233	0.0372434	0.0953586	0.317857	0.699367	1.42986	3.14607	10.4867	1.699292	0.21223	0.00617925	0.0517541	0.00114634	0.00246624	0.0382356	0.00867272	0.159451	0.0671101	0.102651	0.00333582	0.164719	0.0579643	0.117605	0.00647962	0.4906913
10656	-417.3098	-429.97	12.66025	0.000299052	0.136793	0.863207	0.999701	0.1211941	0.151391	0.000356155	0.00281149	0.00102813	0.00149379	0.011735	0.00628294	0.0383159	0.0221509	0.0235809	0.0167343	0.0920243	0.0290998	0.0383543	0.0435018	0.0736361	0.768588	0.0250346	0.132741	0.106732	0.335813	0.711461	1.40556	2.97785	9.36925	1.617818	0.316149	0.000743754	0.0058712	0.00214704	0.00311946	0.0245061	0.0131206	0.0800146	0.0462574	0.0492438	0.0349461	0.192173	0.0607689	0.0800949	0.0908443	0.4788611
10692	-416.9664	-428.2682	11.30172	2.92522e-12	0.0395779	0.960422	1	0.03016398	0.135703	0.00776855	0.0121012	0.0319908	0.00100266	0.01165	0.00382903	0.0460501	0.0517044	0.0137891	0.025705	0.131677	0.00461027	0.0605137	0.0296637	0.342993	0.517699	0.127166	0.0121433	0.12012	0.355735	0.724369	1.38051	2.81108	8.32499	1.532372	0.239015	0.0136829	0.0213141	0.0563458	0.001766	0.0205193	0.00674412	0.0811086	0.0910677	0.0242869	0.0452745	0.231924	0.00812013	0.106584	0.0522471	0.5677583
10728	-415.7018	-428.727	13.02516	0.00151046	0.170477	0.829523	0.99849	0.1611557	0.0976052	0.0833188	0.036978	0.0570874	0.00132502	0.0228479	0.0062271	0.0208631	0.0473012	0.0244098	0.0410425	0.223382	0.0672108	0.191012	0.0597058	0.155431	0.479119	0.0360541	0.329397	0.222143	0.480121	0.795403	1.25722	2.08281	4.50161	1.08781	0.099565	0.0849918	0.0377205	0.0582336	0.00135162	0.0233067	0.00635213	0.021282	0.048251	0.0248999	0.0418666	0.227867	0.0685604	0.194847	0.0609046	0.9803163
10764	-418.6229	-430.2434	11.62053	3.81001e-11	0.044046	0.955954	1	0.03378429	0.102753	0.0381621	0.0223547	0.0241049	0.0111197	0.00397051	0.000615553	0.103363	0.0526151	0.0214145	0.0779813	0.0487398	0.249837	0.0706404	0.00803641	0.156691	0.569022	0.0749321	0.199355	0.181535	0.435104	0.771343	1.29644	2.2983	5.50859	1.233779	0.122953	0.0456644	0.0267494	0.0288437	0.0133058	0.00475107	0.000736565	0.123683	0.0629587	0.0256244	0.0933117	0.0583215	0.298952	0.0845277	0.0096163	0.8357077
10800	-418.0412	-431.1898	13.14859	0.0126097	0.241895	0.758105	0.98739	0.277237	0.156192	0.0672683	0.0337561	0.0180915	0.00492991	0.030459	0.013149	0.0729446	0.0502806	0.0444277	0.149737	0.0843224	0.218903	0.115735	0.0246715	0.169701	0.567062	0.0140566	0.24918	0.278244	0.535852	0.823127	1.21488	1.86619	3.59397	0.9249912	0.143974	0.062006	0.0311154	0.0166763	0.00454425	0.0280763	0.0121204	0.0672383	0.0463472	0.0409522	0.138023	0.077726	0.201778	0.106681	0.0227415	1.084867
10836	-420.2631	-432.3834	12.12027	1.28374e-05	0.0975702	0.90243	0.999987	0.08104096	0.0736013	0.021302	0.0317029	0.0167435	0.000763002	0.0124733	0.00338221	0.0437129	0.00315289	0.00914663	0.0465508	0.0521729	0.0647905	0.00450842	0.0359758	0.0519129	0.734174	0.0278948	0.186018	0.0750169	0.282756	0.674296	1.48303	3.53661	13.3303	1.872778	0.17525	0.0507217	0.0754869	0.0398674	0.00181676	0.0296997	0.00805328	0.104083	0.00750727	0.0217788	0.110841	0.124227	0.154271	0.0107349	0.0856611	0.419979
10872	-413.4904	-425.8291	12.33869	1.96365e-08	0.0605191	0.939481	1	0.04754058	0.208206	0.0518555	0.156985	0.00165135	0.00387766	0.00662018	0.00935328	0.0596283	0.0429976	0.0241075	0.0848411	0.0285699	0.175073	0.0860014	0.0628323	0.419926	0.354046	0.0480377	0.177991	0.322394	0.575757	0.841781	1.18796	1.73684	3.10179	0.8184993	0.207665	0.051721	0.156578	0.00164707	0.00386761	0.00660301	0.00932902	0.0594737	0.042886	0.024045	0.084621	0.0284958	0.174619	0.0857783	0.0626694	1.0026
10908	-410.642	-423.4761	12.83416	6.69768e-05	0.115045	0.884955	0.999933	0.09824439	0.0980642	0.0376374	0.0553749	0.00806431	0.00118592	0.0133222	0.0091784	0.10097	0.0332447	0.0266672	0.135398	0.0325053	0.15932	0.0493583	0.0629527	0.266417	0.305506	0.00899953	0.419077	0.198288	0.454244	0.781773	1.27914	2.20146	5.04318	1.169952	0.119119	0.0457183	0.0672642	0.00979577	0.00144055	0.0161825	0.0111491	0.122649	0.0403825	0.0323928	0.164469	0.0394844	0.193527	0.0599558	0.076469	0.8232446
10944	-415.7469	-425.7145	9.967545	6.06871e-12	0.040755	0.959245	1	0.03111331	0.0220158	0.0059159	0.0107216	0.00145468	0.00295786	0.00146172	0.000641294	0.00892127	0.00340428	0.0208537	0.00800113	0.00301953	0.0110424	0.0246662	0.00432394	0.164833	0.249272	0.0505829	0.535312	0.0408789	0.210293	0.6148	1.62655	4.75527	24.4625	2.311754	0.170136	0.0457175	0.0828551	0.0112416	0.0228581	0.011296	0.00495585	0.0689427	0.0263079	0.161155	0.061832	0.0233347	0.0853349	0.190618	0.033415	0.1294013
10980	-426.2396	-439.0429	12.80328	0.0330032	0.289563	0.710437	0.966997	0.4044361	0.0635061	0.0239746	0.0217281	0.0467386	0.00371572	0.00233261	0.0175631	0.0637554	0.00404271	0.0319089	0.0509404	0.0248389	0.117061	0.0133638	6.17416e-05	0.822029	0.0540107	0.0578767	0.0660838	0.111422	0.34293	0.716131	1.39639	2.91605	8.97488	1.586724	0.130797	0.0493781	0.0447512	0.0962626	0.00765289	0.00480423	0.0361729	0.131311	0.00832636	0.0657195	0.104917	0.0511582	0.241098	0.027524	0.000127163	0.4855316
11016	-425.2002	-438.5255	13.32521	0.000630851	0.150694	0.849306	0.999369	0.1369409	0.12478	0.0404803	0.104621	0.00995527	0.00269125	0.0171464	0.00965002	0.0479725	0.00932804	0.0940659	0.0505119	0.0746024	0.138524	0.12494	0.0090143	0.356906	0.358774	0.0897768	0.194544	0.314353	0.568708	0.838552	1.19253	1.75837	3.18114	0.8367635	0.145383	0.0471643	0.121896	0.0115991	0.00313563	0.0199776	0.0112434	0.0558935	0.0108683	0.109598	0.0588523	0.0869206	0.161396	0.14557	0.0105027	0.8582827
11052	-413.1337	-425.5831	12.44943	0.00673777	0.216539	0.783461	0.993262	0.2292128	0.0533883	0.0115593	0.0216552	0.00905962	0.000401115	0.0058796	0.00609052	0.0310184	0.0130548	0.0561287	0.0021101	0.0311292	0.0324284	0.0222361	0.00574973	0.826651	0.021227	0.00870452	0.143418	0.0711288	0.275512	0.668858	1.49509	3.62961	14.059	1.911261	0.176847	0.03829	0.0717325	0.0300097	0.00132868	0.019476	0.0201747	0.102748	0.0432437	0.185925	0.00698965	0.103115	0.107418	0.0736564	0.0190458	0.3018891
11088	-415.3755	-425.6845	10.30897	1.72475e-08	0.0600563	0.939944	1	0.04714507	0.0132295	0.00341248	0.0157572	0.00211842	0.00110901	0.00101526	0.00092532	0.0189936	0.00716251	0.0100854	0.0120622	0.0099276	0.0222437	0.00479514	0.00341451	0.334827	0.491473	0.10218	0.0715197	0.0307031	0.182892	0.588597	1.69895	5.46771	32.57	2.518733	0.104787	0.0270291	0.124807	0.0167793	0.00878413	0.00804154	0.00732916	0.150442	0.0567319	0.0798834	0.095541	0.0786333	0.176185	0.0379807	0.0270452	0.1262519
11124	-422.8951	-435.3486	12.4535	5.82243e-05	0.113338	0.886662	0.999942	0.09651906	0.0437614	0.0269148	0.0173515	0.00160317	0.00475124	0.0043228	0.000998465	0.0332432	0.0503311	0.00225024	0.0291707	0.0538441	0.135958	0.014782	0.00713498	0.226493	0.560554	0.0812968	0.131656	0.0987186	0.32327	0.703062	1.42235	3.09339	10.1298	1.674253	0.102626	0.0631185	0.0406914	0.00375962	0.0111422	0.0101375	0.00234152	0.0779593	0.118032	0.00527708	0.0684087	0.126271	0.318838	0.0346655	0.0167324	0.4264175
11160	-416.3727	-428.6606	12.28795	6.56009e-07	0.0763214	0.923679	0.999999	0.06137283	0.181503	0.0578894	0.0700678	0.0420811	0.00449987	0.0118304	0.00911429	0.142898	0.079074	0.0232807	0.0696733	0.0397499	0.12083	0.0330275	0.0355529	0.397159	0.431646	0.0261912	0.145005	0.181951	0.43559	0.771612	1.29599	2.29574	5.496	1.232124	0.197056	0.0628501	0.0760721	0.0456871	0.00488547	0.0128442	0.00989531	0.155143	0.0858499	0.0252756	0.0756438	0.0431561	0.131184	0.0358577	0.0385995	0.9210717
11196	-412.6436	-425.2473	12.60374	0.000141017	0.124994	0.875006	0.999859	0.1085111	0.0697197	0.0116305	0.0285106	0.00879678	0.00314761	0.00346947	0.00061475	0.0457031	0.0311075	0.000350054	0.0428114	0.0359893	0.0795403	0.0115582	0.00584897	0.31775	0.285072	0.00203009	0.395148	0.112908	0.345153	0.717577	1.39358	2.89726	8.85674	1.577143	0.184055	0.0307037	0.075266	0.0232228	0.00830947	0.00915916	0.00162289	0.120653	0.0821216	0.000924117	0.113019	0.0950091	0.209981	0.0305128	0.0154409	0.3787983
11232	-413.0994	-425.7215	12.6221	0.0185494	0.259672	0.740328	0.981451	0.3176996	0.0847508	0.00769806	0.00731306	0.0134623	0.00140159	0.00444696	0.00959666	0.101318	0.0534375	0.128388	0.00581371	0.0659052	0.0384879	0.0553652	0.0505157	0.848265	0.0945224	0.0153989	0.0418136	0.0827023	0.296531	0.684378	1.46118	3.37232	12.0916	1.802254	0.134975	0.01226	0.0116468	0.0214402	0.00223218	0.00708227	0.0152837	0.16136	0.085105	0.204472	0.00925897	0.104961	0.0612962	0.0881751	0.0804518	0.6279005
11268	-417.5901	-430.2835	12.69342	0.0170503	0.255642	0.744358	0.98295	0.3079303	0.0339711	0.0905983	0.0428326	0.0452747	0.00075548	0.00810152	0.000110229	0.11102	0.0604056	0.277668	0.0962538	0.0891159	0.0593889	0.0762697	0.0367923	0.869197	0.100613	0.00761656	0.0225731	0.138756	0.381658	0.740441	1.35055	2.62015	7.20687	1.428087	0.0330278	0.0880828	0.0416434	0.0440176	0.000734503	0.00787657	0.000107169	0.107938	0.0587284	0.269958	0.0935813	0.0866415	0.05774	0.074152	0.0357707	1.028559
11304	-419.5024	-432.1521	12.6497	0.0209687	0.265688	0.734312	0.979031	0.3330204	0.101462	0.0282799	0.247488	0.047476	0.000538279	0.0048429	0.0176564	0.107469	0.0504502	0.203011	0.0828972	0.0618353	0.0655898	0.0485287	0.0359708	0.712373	0.0132119	0.0251021	0.249313	0.148596	0.394626	0.748199	1.33654	2.53404	6.72966	1.378548	0.0919459	0.0256275	0.224277	0.0430233	0.000487794	0.00438869	0.0160004	0.09739	0.0457186	0.183971	0.0751224	0.0560358	0.0594382	0.0439772	0.0325971	1.103496
11340	-416.847	-429.6913	12.8443	0.0543939	0.318904	0.681096	0.945606	0.5259667	0.0709989	0.0334311	0.0499149	0.0146238	0.0052303	0.0177659	0.0181139	0.0614828	0.03675	0.12848	0.00884873	0.057591	0.0598892	0.0767666	0.0121938	0.642511	0.254349	0.00506636	0.0980741	0.145834	0.391032	0.746067	1.34036	2.55733	6.85709	1.392112	0.10888	0.0512684	0.0765471	0.0224263	0.00802094	0.0272449	0.0277786	0.094287	0.0563581	0.197031	0.01357	0.0883187	0.0918432	0.117726	0.0186999	0.6520809
11376	-417.1435	-429.951	12.80748	0.068274	0.333323	0.666677	0.931726	0.6070179	0.0342489	0.0134395	0.0891653	0.0195375	0.00371139	0.00884125	0.00272687	0.0635977	0.0417888	0.106716	0.03534	0.0102467	0.084362	0.0451491	0.0358093	0.710111	0.19363	0.0947161	0.0015429	0.150874	0.397565	0.749933	1.33345	2.51531	6.62806	1.367548	0.057592	0.0225996	0.149938	0.0328538	0.00624098	0.0148672	0.00458544	0.106944	0.0702711	0.179451	0.0594268	0.0172306	0.141861	0.0759216	0.0602161	0.5946803
11412	-426.4579	-437.4386	10.98076	1.00323e-06	0.0787909	0.921209	0.999999	0.06359371	0.73576	0.0510836	0.447223	0.0423973	0.00132909	0.0162646	0.0119458	0.039702	0.242445	0.223612	0.0700369	0.048674	0.0323675	0.135633	0.0532026	0.0691664	0.628788	0.288018	0.0140281	0.264199	0.522485	0.816666	1.22449	1.91393	3.78503	0.9624432	0.341948	0.0237413	0.207849	0.0197043	0.000617699	0.00755905	0.00555185	0.0184517	0.112677	0.103924	0.0325499	0.0226214	0.0150429	0.0630358	0.0247261	2.151676
